t,mon,year
42,12,2008
38,12,2008
33,12,2008
36,12,2008
41,12,2008
36,12,2008
33,12,2008
34,12,2008
42,12,2008
37,12,2008
36,12,2008
39,12,2008
47,12,2008
42,12,2008
48,12,2008
45,12,2008
50,12,2008
52,12,2008
50,12,2008
44,12,2008
45,12,2008
44,12,2008
41,12,2008
36,12,2008
40,12,2008
38,12,2008
38,12,2008
37,12,2008
38,1,2009
39,1,2009
37,1,2009
34,1,2009
33,1,2009
31,1,2009
31,1,2009
36,1,2009
35,1,2009
44,1,2009
50,1,2009
47,1,2009
40,1,2009
41,1,2009
49,1,2009
45,1,2009
42,1,2009
37,1,2009
37,1,2009
36,1,2009
39,1,2009
43,1,2009
38,1,2009
38,1,2009
42,1,2009
39,1,2009
45,1,2009
42,1,2009
44,1,2009
46,1,2009
43,1,2009
38,2,2009
34,2,2009
34,2,2009
37,2,2009
33,2,2009
32,2,2009
33,2,2009
34,2,2009
35,2,2009
36,2,2009
37,2,2009
40,2,2009
45,2,2009
44,2,2009
47,2,2009
45,2,2009
46,2,2009
44,2,2009
44,2,2009
42,2,2009
46,2,2009
48,2,2009
46,2,2009
46,2,2009
45,2,2009
45,2,2009
48,2,2009
47,2,2009
43,3,2009
42,3,2009
41,3,2009
34,3,2009
36,3,2009
41,3,2009
49,3,2009
38,3,2009
41,3,2009
45,3,2009
51,3,2009
49,3,2009
47,3,2009
48,3,2009
49,3,2009
47,3,2009
48,3,2009
44,3,2009
41,3,2009
46,3,2009
44,3,2009
46,3,2009
45,3,2009
43,3,2009
47,3,2009
45,3,2009
41,3,2009
40,3,2009
41,3,2009
49,3,2009
51,3,2009
47,4,2009
47,4,2009
45,4,2009
47,4,2009
45,4,2009
45,4,2009
46,4,2009
49,4,2009
51,4,2009
47,4,2009
46,4,2009
47,4,2009
46,4,2009
48,4,2009
48,4,2009
49,4,2009
47,4,2009
47,4,2009
46,4,2009
52,4,2009
52,4,2009
51,4,2009
51,4,2009
49,4,2009
48,4,2009
46,4,2009
45,4,2009
45,4,2009
49,4,2009
51,4,2009
52,5,2009
49,5,2009
47,5,2009
50,5,2009
54,5,2009
54,5,2009
48,5,2009
47,5,2009
48,5,2009
49,5,2009
49,5,2009
49,5,2009
48,5,2009
50,5,2009
50,5,2009
49,5,2009
48,5,2009
50,5,2009
52,5,2009
51,5,2009
51,5,2009
55,5,2009
54,5,2009
56,5,2009
56,5,2009
50,5,2009
55,5,2009
59,5,2009
57,5,2009
59,5,2009
57,5,2009
60,6,2009
63,6,2009
57,6,2009
55,6,2009
51,6,2009
45,6,2009
52,6,2009
52,6,2009
52,6,2009
51,6,2009
52,6,2009
51,6,2009
59,6,2009
57,6,2009
56,6,2009
59,6,2009
56,6,2009
54,6,2009
54,6,2009
56,6,2009
60,6,2009
64,6,2009
63,6,2009
61,6,2009
58,6,2009
60,6,2009
62,6,2009
61,6,2009
63,6,2009
62,6,2009
64,7,2009
62,7,2009
64,7,2009
61,7,2009
58,7,2009
58,7,2009
59,7,2009
57,7,2009
56,7,2009
56,7,2009
59,7,2009
60,7,2009
58,7,2009
57,7,2009
57,7,2009
57,7,2009
58,7,2009
55,7,2009
56,7,2009
57,7,2009
59,7,2009
60,7,2009
58,7,2009
58,7,2009
58,7,2009
60,7,2009
59,7,2009
58,7,2009
56,7,2009
57,7,2009
57,7,2009
58,8,2009
57,8,2009
61,8,2009
63,8,2009
62,8,2009
59,8,2009
59,8,2009
62,8,2009
61,8,2009
62,8,2009
60,8,2009
62,8,2009
57,8,2009
63,8,2009
62,8,2009
59,8,2009
61,8,2009
62,8,2009
65,8,2009
59,8,2009
56,8,2009
58,8,2009
62,8,2009
56,8,2009
58,8,2009
61,8,2009
57,8,2009
53,8,2009
54,8,2009
60,8,2009
61,8,2009
56,9,2009
53,9,2009
53,9,2009
52,9,2009
55,9,2009
57,9,2009
59,9,2009
61,9,2009
52,9,2009
52,9,2009
51,9,2009
52,9,2009
52,9,2009
54,9,2009
54,9,2009
53,9,2009
53,9,2009
51,9,2009
53,9,2009
51,9,2009
58,9,2009
57,9,2009
54,9,2009
54,9,2009
57,9,2009
58,9,2009
58,9,2009
58,9,2009
57,9,2009
57,9,2009
51,10,2009
54,10,2009
53,10,2009
49,10,2009
50,10,2009
51,10,2009
44,10,2009
46,10,2009
53,10,2009
54,10,2009
53,10,2009
47,10,2009
54,10,2009
55,10,2009
55,10,2009
49,10,2009
44,10,2009
52,10,2009
53,10,2009
52,10,2009
53,10,2009
53,10,2009
53,10,2009
56,10,2009
53,10,2009
53,10,2009
57,10,2009
57,10,2009
58,10,2009
58,10,2009
55,10,2009
50,11,2009
46,11,2009
48,11,2009
45,11,2009
46,11,2009
45,11,2009
42,11,2009
42,11,2009
42,11,2009
44,11,2009
43,11,2009
48,11,2009
45,11,2009
47,11,2009
49,11,2009
49,11,2009
46,11,2009
49,11,2009
57,11,2009
50,11,2009
52,11,2009
47,11,2009
47,11,2009
50,11,2009
44,11,2009
42,11,2009
40,11,2009
33,11,2009
41,11,2009
34,11,2009
41,12,2009
44,12,2009
38,12,2009
42,12,2009
47,12,2009
45,12,2009
44,12,2009
47,12,2009
48,12,2009
43,12,2009
47,12,2009
41,12,2009
37,12,2009
38,12,2009
43,12,2009
40,12,2009
39,12,2009
34,12,2009
33,12,2009
31,12,2009
32,12,2009
32,12,2009
33,12,2009
33,12,2009
30,12,2009
39,12,2009
37,12,2009
32,12,2009
39,12,2009
38,12,2009
36,12,2009
29,1,2010
30,1,2010
34,1,2010
30,1,2010
30,1,2010
31,1,2010
23,1,2010
22,1,2010
27,1,2010
36,1,2010
36,1,2010
37,1,2010
37,1,2010
37,1,2010
47,1,2010
45,1,2010
43,1,2010
45,1,2010
41,1,2010
41,1,2010
43,1,2010
42,1,2010
32,1,2010
31,1,2010
36,1,2010
37,1,2010
43,1,2010
41,1,2010
39,1,2010
32,1,2010
32,1,2010
36,2,2010
43,2,2010
40,2,2010
43,2,2010
42,2,2010
40,2,2010
38,2,2010
38,2,2010
38,2,2010
34,2,2010
32,2,2010
36,2,2010
37,2,2010
37,2,2010
40,2,2010
36,2,2010
35,2,2010
31,2,2010
33,2,2010
33,2,2010
31,2,2010
32,2,2010
35,2,2010
39,2,2010
35,2,2010
36,2,2010
38,2,2010
35,2,2010
37,3,2010
35,3,2010
40,3,2010
34,3,2010
37,3,2010
39,3,2010
36,3,2010
32,3,2010
35,3,2010
36,3,2010
35,3,2010
43,3,2010
42,3,2010
42,3,2010
41,3,2010
41,3,2010
51,3,2010
51,3,2010
47,3,2010
44,3,2010
47,3,2010
47,3,2010
45,3,2010
47,3,2010
47,3,2010
47,3,2010
45,3,2010
44,3,2010
43,3,2010
35,3,2010
37,3,2010
38,4,2010
41,4,2010
40,4,2010
41,4,2010
51,4,2010
48,4,2010
45,4,2010
48,4,2010
49,4,2010
46,4,2010
48,4,2010
47,4,2010
46,4,2010
43,4,2010
40,4,2010
45,4,2010
47,4,2010
44,4,2010
44,4,2010
43,4,2010
39,4,2010
43,4,2010
51,4,2010
47,4,2010
54,4,2010
55,4,2010
53,4,2010
58,4,2010
52,4,2010
50,4,2010
47,5,2010
46,5,2010
44,5,2010
47,5,2010
52,5,2010
51,5,2010
48,5,2010
48,5,2010
46,5,2010
44,5,2010
41,5,2010
41,5,2010
47,5,2010
49,5,2010
49,5,2010
49,5,2010
50,5,2010
54,5,2010
58,5,2010
62,5,2010
56,5,2010
60,5,2010
63,5,2010
56,5,2010
49,5,2010
49,5,2010
49,5,2010
50,5,2010
51,5,2010
52,5,2010
53,5,2010
56,6,2010
57,6,2010
57,6,2010
61,6,2010
61,6,2010
56,6,2010
55,6,2010
55,6,2010
56,6,2010
54,6,2010
54,6,2010
56,6,2010
54,6,2010
54,6,2010
55,6,2010
60,6,2010
60,6,2010
58,6,2010
53,6,2010
55,6,2010
62,6,2010
62,6,2010
63,6,2010
60,6,2010
60,6,2010
62,6,2010
65,6,2010
62,6,2010
61,6,2010
62,6,2010
65,7,2010
62,7,2010
60,7,2010
63,7,2010
58,7,2010
58,7,2010
62,7,2010
58,7,2010
60,7,2010
64,7,2010
58,7,2010
58,7,2010
56,7,2010
60,7,2010
59,7,2010
57,7,2010
58,7,2010
64,7,2010
64,7,2010
60,7,2010
59,7,2010
57,7,2010
59,7,2010
62,7,2010
62,7,2010
67,7,2010
62,7,2010
60,7,2010
59,7,2010
62,7,2010
58,7,2010
58,8,2010
56,8,2010
59,8,2010
57,8,2010
59,8,2010
60,8,2010
59,8,2010
60,8,2010
60,8,2010
58,8,2010
56,8,2010
57,8,2010
57,8,2010
56,8,2010
60,8,2010
58,8,2010
60,8,2010
57,8,2010
58,8,2010
65,8,2010
60,8,2010
60,8,2010
56,8,2010
55,8,2010
51,8,2010
55,8,2010
54,8,2010
55,8,2010
55,8,2010
49,8,2010
52,8,2010
54,9,2010
57,9,2010
57,9,2010
59,9,2010
59,9,2010
58,9,2010
57,9,2010
58,9,2010
59,9,2010
64,9,2010
58,9,2010
55,9,2010
61,9,2010
58,9,2010
54,9,2010
53,9,2010
49,9,2010
51,9,2010
58,9,2010
60,9,2010
60,9,2010
61,9,2010
56,9,2010
50,9,2010
45,9,2010
49,9,2010
50,9,2010
56,9,2010
54,9,2010
53,9,2010
56,10,2010
54,10,2010
55,10,2010
54,10,2010
55,10,2010
53,10,2010
57,10,2010
60,10,2010
57,10,2010
55,10,2010
51,10,2010
48,10,2010
49,10,2010
49,10,2010
51,10,2010
45,10,2010
47,10,2010
51,10,2010
45,10,2010
40,10,2010
47,10,2010
49,10,2010
45,10,2010
38,10,2010
42,10,2010
58,10,2010
52,10,2010
53,10,2010
51,10,2010
46,10,2010
49,10,2010
48,11,2010
52,11,2010
50,11,2010
59,11,2010
50,11,2010
41,11,2010
40,11,2010
43,11,2010
44,11,2010
38,11,2010
49,11,2010
47,11,2010
42,11,2010
36,11,2010
39,11,2010
45,11,2010
49,11,2010
48,11,2010
42,11,2010
45,11,2010
41,11,2010
39,11,2010
40,11,2010
36,11,2010
34,11,2010
35,11,2010
32,11,2010
24,11,2010
27,11,2010
34,11,2010
31,12,2010
30,12,2010
29,12,2010
33,12,2010
27,12,2010
28,12,2010
32,12,2010
25,12,2010
33,12,2010
39,12,2010
39,12,2010
35,12,2010
40,12,2010
36,12,2010
38,12,2010
38,12,2010
30,12,2010
27,12,2010
27,12,2010
25,12,2010
24,12,2010
24,12,2010
27,12,2010
19,12,2010
17,12,2010
33,12,2010
44,12,2010
45,12,2010
45,12,2010
46,12,2010
44,12,2010
41,1,2011
35,1,2011
33,1,2011
38,1,2011
38,1,2011
32,1,2011
34,1,2011
34,1,2011
36,1,2011
44,1,2011
40,1,2011
51,1,2011
52,1,2011
48,1,2011
52,1,2011
49,1,2011
40,1,2011
36,1,2011
33,1,2011
29,1,2011
31,1,2011
35,1,2011
37,1,2011
40,1,2011
45,1,2011
42,1,2011
38,1,2011
35,1,2011
36,1,2011
33,1,2011
40,1,2011
47,2,2011
48,2,2011
43,2,2011
52,2,2011
47,2,2011
46,2,2011
45,2,2011
40,2,2011
49,2,2011
43,2,2011
46,2,2011
42,2,2011
43,2,2011
39,2,2011
42,2,2011
41,2,2011
41,2,2011
43,2,2011
45,2,2011
45,2,2011
46,2,2011
47,2,2011
53,2,2011
52,2,2011
52,2,2011
44,2,2011
40,2,2011
37,2,2011
39,3,2011
35,3,2011
35,3,2011
41,3,2011
43,3,2011
42,3,2011
38,3,2011
42,3,2011
45,3,2011
45,3,2011
41,3,2011
43,3,2011
37,3,2011
40,3,2011
41,3,2011
38,3,2011
42,3,2011
41,3,2011
45,3,2011
50,3,2011
51,3,2011
50,3,2011
45,3,2011
44,3,2011
42,3,2011
39,3,2011
43,3,2011
43,3,2011
47,3,2011
52,3,2011
54,3,2011
55,4,2011
50,4,2011
46,4,2011
50,4,2011
57,4,2011
58,4,2011
53,4,2011
48,4,2011
52,4,2011
57,4,2011
49,4,2011
46,4,2011
48,4,2011
50,4,2011
52,4,2011
49,4,2011
46,4,2011
50,4,2011
50,4,2011
51,4,2011
53,4,2011
55,4,2011
52,4,2011
51,4,2011
49,4,2011
49,4,2011
49,4,2011
48,4,2011
50,4,2011
52,4,2011
53,5,2011
52,5,2011
48,5,2011
51,5,2011
53,5,2011
56,5,2011
54,5,2011
55,5,2011
56,5,2011
56,5,2011
52,5,2011
52,5,2011
49,5,2011
49,5,2011
51,5,2011
54,5,2011
56,5,2011
53,5,2011
49,5,2011
52,5,2011
52,5,2011
52,5,2011
52,5,2011
51,5,2011
53,5,2011
50,5,2011
49,5,2011
53,5,2011
55,5,2011
51,5,2011
52,5,2011
58,6,2011
57,6,2011
58,6,2011
55,6,2011
51,6,2011
51,6,2011
51,6,2011
51,6,2011
47,6,2011
48,6,2011
50,6,2011
48,6,2011
55,6,2011
53,6,2011
60,6,2011
52,6,2011
53,6,2011
53,6,2011
54,6,2011
52,6,2011
56,6,2011
55,6,2011
54,6,2011
51,6,2011
64,6,2011
66,6,2011
57,6,2011
54,6,2011
53,6,2011
54,6,2011
54,7,2011
57,7,2011
59,7,2011
61,7,2011
61,7,2011
55,7,2011
56,7,2011
56,7,2011
58,7,2011
58,7,2011
56,7,2011
56,7,2011
57,7,2011
62,7,2011
59,7,2011
58,7,2011
55,7,2011
56,7,2011
56,7,2011
54,7,2011
53,7,2011
54,7,2011
57,7,2011
60,7,2011
59,7,2011
62,7,2011
63,7,2011
58,7,2011
56,7,2011
60,7,2011
61,7,2011
60,8,2011
59,8,2011
59,8,2011
62,8,2011
56,8,2011
55,8,2011
55,8,2011
56,8,2011
55,8,2011
60,8,2011
63,8,2011
62,8,2011
59,8,2011
57,8,2011
56,8,2011
58,8,2011
52,8,2011
53,8,2011
56,8,2011
58,8,2011
59,8,2011
54,8,2011
55,8,2011
56,8,2011
55,8,2011
54,8,2011
54,8,2011
54,8,2011
51,8,2011
54,8,2011
54,8,2011
55,9,2011
61,9,2011
58,9,2011
53,9,2011
54,9,2011
57,9,2011
54,9,2011
57,9,2011
63,9,2011
62,9,2011
57,9,2011
59,9,2011
53,9,2011
53,9,2011
55,9,2011
57,9,2011
53,9,2011
54,9,2011
57,9,2011
53,9,2011
54,9,2011
54,9,2011
58,9,2011
58,9,2011
58,9,2011
55,9,2011
60,9,2011
65,9,2011
65,9,2011
61,9,2011
56,10,2011
60,10,2011
60,10,2011
54,10,2011
59,10,2011
48,10,2011
50,10,2011
56,10,2011
61,10,2011
60,10,2011
60,10,2011
58,10,2011
56,10,2011
53,10,2011
56,10,2011
52,10,2011
49,10,2011
45,10,2011
42,10,2011
45,10,2011
54,10,2011
53,10,2011
53,10,2011
53,10,2011
47,10,2011
47,10,2011
48,10,2011
48,10,2011
56,10,2011
57,10,2011
56,10,2011
50,11,2011
56,11,2011
55,11,2011
48,11,2011
41,11,2011
40,11,2011
41,11,2011
51,11,2011
54,11,2011
52,11,2011
55,11,2011
52,11,2011
55,11,2011
52,11,2011
50,11,2011
50,11,2011
51,11,2011
56,11,2011
54,11,2011
53,11,2011
49,11,2011
44,11,2011
53,11,2011
54,11,2011
44,11,2011
52,11,2011
47,11,2011
50,11,2011
47,11,2011
46,11,2011
40,12,2011
41,12,2011
45,12,2011
39,12,2011
36,12,2011
40,12,2011
40,12,2011
44,12,2011
36,12,2011
38,12,2011
41,12,2011
42,12,2011
38,12,2011
37,12,2011
36,12,2011
32,12,2011
35,12,2011
35,12,2011
44,12,2011
44,12,2011
52,12,2011
52,12,2011
44,12,2011
44,12,2011
53,12,2011
53,12,2011
49,12,2011
43,12,2011
44,12,2011
48,12,2011
52,12,2011
44,1,2012
38,1,2012
44,1,2012
43,1,2012
46,1,2012
45,1,2012
45,1,2012
48,1,2012
47,1,2012
48,1,2012
50,1,2012
46,1,2012
35,1,2012
38,1,2012
42,1,2012
41,1,2012
47,1,2012
49,1,2012
43,1,2012
47,1,2012
46,1,2012
45,1,2012
42,1,2012
49,1,2012
48,1,2012
38,1,2012
38,1,2012
36,1,2012
42,1,2012
39,1,2012
38,1,2012
33,2,2012
31,2,2012
32,2,2012
42,2,2012
40,2,2012
43,2,2012
40,2,2012
39,2,2012
45,2,2012
47,2,2012
44,2,2012
42,2,2012
44,2,2012
45,2,2012
46,2,2012
47,2,2012
50,2,2012
42,2,2012
37,2,2012
44,2,2012
51,2,2012
53,2,2012
54,2,2012
49,2,2012
44,2,2012
48,2,2012
51,2,2012
51,2,2012
50,2,2012
50,3,2012
47,3,2012
46,3,2012
38,3,2012
40,3,2012
44,3,2012
45,3,2012
46,3,2012
52,3,2012
52,3,2012
49,3,2012
49,3,2012
45,3,2012
41,3,2012
48,3,2012
49,3,2012
42,3,2012
42,3,2012
45,3,2012
50,3,2012
48,3,2012
45,3,2012
49,3,2012
51,3,2012
54,3,2012
47,3,2012
48,3,2012
48,3,2012
49,3,2012
49,3,2012
47,3,2012
43,4,2012
46,4,2012
41,4,2012
40,4,2012
42,4,2012
45,4,2012
51,4,2012
49,4,2012
45,4,2012
42,4,2012
43,4,2012
43,4,2012
42,4,2012
41,4,2012
39,4,2012
44,4,2012
45,4,2012
45,4,2012
43,4,2012
44,4,2012
46,4,2012
46,4,2012
45,4,2012
44,4,2012
44,4,2012
45,4,2012
44,4,2012
44,4,2012
42,4,2012
49,4,2012
48,5,2012
48,5,2012
47,5,2012
46,5,2012
42,5,2012
40,5,2012
47,5,2012
47,5,2012
44,5,2012
48,5,2012
46,5,2012
47,5,2012
49,5,2012
47,5,2012
44,5,2012
45,5,2012
47,5,2012
47,5,2012
47,5,2012
49,5,2012
53,5,2012
56,5,2012
59,5,2012
58,5,2012
60,5,2012
60,5,2012
59,5,2012
60,5,2012
57,5,2012
58,5,2012
58,5,2012
58,6,2012
55,6,2012
49,6,2012
50,6,2012
50,6,2012
56,6,2012
53,6,2012
52,6,2012
52,6,2012
53,6,2012
56,6,2012
53,6,2012
53,6,2012
53,6,2012
54,6,2012
55,6,2012
52,6,2012
53,6,2012
55,6,2012
54,6,2012
54,6,2012
55,6,2012
55,6,2012
56,6,2012
54,6,2012
62,6,2012
66,6,2012
62,6,2012
60,6,2012
55,6,2012
55,7,2012
60,7,2012
58,7,2012
58,7,2012
58,7,2012
57,7,2012
60,7,2012
54,7,2012
54,7,2012
54,7,2012
53,7,2012
52,7,2012
56,7,2012
53,7,2012
55,7,2012
60,7,2012
63,7,2012
60,7,2012
55,7,2012
54,7,2012
56,7,2012
62,7,2012
67,7,2012
61,7,2012
59,7,2012
58,7,2012
57,7,2012
54,7,2012
53,7,2012
55,7,2012
56,7,2012
62,8,2012
60,8,2012
59,8,2012
59,8,2012
56,8,2012
57,8,2012
58,8,2012
56,8,2012
61,8,2012
61,8,2012
62,8,2012
60,8,2012
63,8,2012
63,8,2012
61,8,2012
61,8,2012
64,8,2012
65,8,2012
62,8,2012
63,8,2012
61,8,2012
58,8,2012
58,8,2012
56,8,2012
57,8,2012
56,8,2012
60,8,2012
58,8,2012
58,8,2012
54,8,2012
54,8,2012
60,9,2012
61,9,2012
62,9,2012
59,9,2012
54,9,2012
58,9,2012
61,9,2012
62,9,2012
57,9,2012
55,9,2012
51,9,2012
53,9,2012
54,9,2012
56,9,2012
56,9,2012
56,9,2012
52,9,2012
49,9,2012
49,9,2012
54,9,2012
49,9,2012
45,9,2012
47,9,2012
48,9,2012
49,9,2012
53,9,2012
50,9,2012
52,9,2012
51,9,2012
56,9,2012
52,10,2012
51,10,2012
47,10,2012
48,10,2012
48,10,2012
47,10,2012
46,10,2012
50,10,2012
45,10,2012
50,10,2012
52,10,2012
44,10,2012
43,10,2012
45,10,2012
45,10,2012
47,10,2012
51,10,2012
51,10,2012
48,10,2012
51,10,2012
48,10,2012
51,10,2012
53,10,2012
53,10,2012
52,10,2012
42,10,2012
39,10,2012
45,10,2012
43,10,2012
43,10,2012
43,10,2012
38,11,2012
41,11,2012
40,11,2012
44,11,2012
41,11,2012
45,11,2012
49,11,2012
47,11,2012
47,11,2012
41,11,2012
41,11,2012
51,11,2012
55,11,2012
53,11,2012
49,11,2012
44,11,2012
41,11,2012
41,11,2012
53,11,2012
51,11,2012
46,11,2012
47,11,2012
42,11,2012
36,11,2012
38,11,2012
42,11,2012
39,11,2012
35,11,2012
34,11,2012
36,11,2012
36,12,2012
38,12,2012
43,12,2012
38,12,2012
35,12,2012
38,12,2012
39,12,2012
39,12,2012
42,12,2012
34,12,2012
34,12,2012
39,12,2012
38,12,2012
44,12,2012
44,12,2012
44,12,2012
44,12,2012
39,12,2012
46,12,2012
45,12,2012
44,12,2012
52,12,2012
48,12,2012
46,12,2012
42,12,2012
43,12,2012
42,12,2012
51,12,2012
45,12,2012
43,12,2012
47,12,2012
39,1,2013
49,1,2013
52,1,2013
49,1,2013
49,1,2013
48,1,2013
51,1,2013
48,1,2013
35,1,2013
38,1,2013
39,1,2013
42,1,2013
34,1,2013
38,1,2013
34,1,2013
40,1,2013
43,1,2013
37,1,2013
36,1,2013
36,1,2013
34,1,2013
29,1,2013
36,1,2013
38,1,2013
44,1,2013
44,1,2013
41,1,2013
44,1,2013
48,1,2013
44,1,2013
44,1,2013
40,2,2013
36,2,2013
46,2,2013
43,2,2013
37,2,2013
38,2,2013
36,2,2013
41,2,2013
44,2,2013
42,2,2013
38,2,2013
38,2,2013
46,2,2013
44,2,2013
42,2,2013
46,2,2013
45,2,2013
42,2,2013
39,2,2013
39,2,2013
36,2,2013
35,2,2013
34,2,2013
34,2,2013
36,2,2013
39,2,2013
40,2,2013
38,2,2013
41,3,2013
35,3,2013
41,3,2013
40,3,2013
38,3,2013
44,3,2013
45,3,2013
46,3,2013
42,3,2013
38,3,2013
32,3,2013
34,3,2013
35,3,2013
37,3,2013
42,3,2013
35,3,2013
35,3,2013
38,3,2013
35,3,2013
37,3,2013
40,3,2013
40,3,2013
37,3,2013
35,3,2013
36,3,2013
34,3,2013
34,3,2013
35,3,2013
36,3,2013
38,3,2013
38,3,2013
37,4,2013
38,4,2013
38,4,2013
37,4,2013
37,4,2013
36,4,2013
39,4,2013
41,4,2013
39,4,2013
42,4,2013
43,4,2013
45,4,2013
45,4,2013
53,4,2013
53,4,2013
52,4,2013
52,4,2013
47,4,2013
45,4,2013
48,4,2013
48,4,2013
50,4,2013
53,4,2013
52,4,2013
47,4,2013
43,4,2013
44,4,2013
46,4,2013
45,4,2013
44,4,2013
48,5,2013
49,5,2013
53,5,2013
51,5,2013
56,5,2013
54,5,2013
52,5,2013
52,5,2013
48,5,2013
50,5,2013
47,5,2013
49,5,2013
45,5,2013
46,5,2013
45,5,2013
44,5,2013
45,5,2013
48,5,2013
53,5,2013
54,5,2013
53,5,2013
50,5,2013
45,5,2013
47,5,2013
50,5,2013
55,5,2013
51,5,2013
49,5,2013
56,5,2013
57,5,2013
52,5,2013
51,6,2013
54,6,2013
58,6,2013
55,6,2013
54,6,2013
54,6,2013
57,6,2013
56,6,2013
56,6,2013
55,6,2013
55,6,2013
55,6,2013
54,6,2013
53,6,2013
54,6,2013
54,6,2013
54,6,2013
57,6,2013
58,6,2013
58,6,2013
59,6,2013
56,6,2013
54,6,2013
54,6,2013
58,6,2013
58,6,2013
56,6,2013
59,6,2013
59,6,2013
59,6,2013
56,7,2013
57,7,2013
59,7,2013
61,7,2013
59,7,2013
62,7,2013
64,7,2013
64,7,2013
66,7,2013
62,7,2013
63,7,2013
66,7,2013
65,7,2013
64,7,2013
61,7,2013
64,7,2013
67,7,2013
66,7,2013
67,7,2013
65,7,2013
62,7,2013
65,7,2013
66,7,2013
64,7,2013
63,7,2013
62,7,2013
59,7,2013
60,7,2013
62,7,2013
61,7,2013
60,7,2013
66,8,2013
63,8,2013
59,8,2013
60,8,2013
59,8,2013
59,8,2013
60,8,2013
62,8,2013
59,8,2013
60,8,2013
59,8,2013
56,8,2013
59,8,2013
64,8,2013
65,8,2013
60,8,2013
62,8,2013
58,8,2013
59,8,2013
62,8,2013
65,8,2013
60,8,2013
58,8,2013
56,8,2013
59,8,2013
56,8,2013
60,8,2013
58,8,2013
63,8,2013
60,8,2013
54,8,2013
56,9,2013
62,9,2013
63,9,2013
62,9,2013
56,9,2013
49,9,2013
48,9,2013
51,9,2013
51,9,2013
55,9,2013
57,9,2013
60,9,2013
51,9,2013
51,9,2013
54,9,2013
49,9,2013
49,9,2013
50,9,2013
55,9,2013
54,9,2013
63,9,2013
63,9,2013
59,9,2013
58,9,2013
56,9,2013
57,9,2013
58,9,2013
56,9,2013
57,9,2013
56,9,2013
57,10,2013
60,10,2013
60,10,2013
58,10,2013
57,10,2013
61,10,2013
63,10,2013
58,10,2013
49,10,2013
44,10,2013
50,10,2013
52,10,2013
50,10,2013
50,10,2013
46,10,2013
53,10,2013
53,10,2013
55,10,2013
56,10,2013
54,10,2013
55,10,2013
58,10,2013
51,10,2013
50,10,2013
56,10,2013
52,10,2013
52,10,2013
49,10,2013
45,10,2013
49,10,2013
49,10,2013
46,11,2013
45,11,2013
43,11,2013
40,11,2013
46,11,2013
46,11,2013
44,11,2013
43,11,2013
41,11,2013
42,11,2013
54,11,2013
45,11,2013
45,11,2013
45,11,2013
47,11,2013
50,11,2013
51,11,2013
42,11,2013
36,11,2013
42,11,2013
38,11,2013
35,11,2013
37,11,2013
43,11,2013
42,11,2013
43,11,2013
45,11,2013
47,11,2013
45,11,2013
42,11,2013
46,12,2013
45,12,2013
46,12,2013
40,12,2013
44,12,2013
43,12,2013
45,12,2013
49,12,2013
49,12,2013
53,12,2013
51,12,2013
56,12,2013
51,12,2013
48,12,2013
48,12,2013
43,12,2013
42,12,2013
49,12,2013
37,12,2013
45,12,2013
45,12,2013
38,12,2013
46,12,2013
40,12,2013
38,12,2013
39,12,2013
44,12,2013
38,12,2013
42,12,2013
45,12,2013
44,12,2013
43,1,2014
44,1,2014
44,1,2014
39,1,2014
44,1,2014
48,1,2014
46,1,2014
43,1,2014
39,1,2014
43,1,2014
37,1,2014
44,1,2014
39,1,2014
39,1,2014
48,1,2014
44,1,2014
42,1,2014
39,1,2014
39,1,2014
39,1,2014
45,1,2014
43,1,2014
41,1,2014
47,1,2014
44,1,2014
41,1,2014
41,1,2014
41,1,2014
41,1,2014
40,1,2014
42,1,2014
40,2,2014
44,2,2014
44,2,2014
41,2,2014
45,2,2014
41,2,2014
40,2,2014
44,2,2014
41,2,2014
35,2,2014
36,2,2014
40,2,2014
38,2,2014
42,2,2014
41,2,2014
40,2,2014
46,2,2014
44,2,2014
48,2,2014
45,2,2014
41,2,2014
45,2,2014
50,2,2014
44,2,2014
44,2,2014
44,2,2014
42,2,2014
41,2,2014
41,3,2014
42,3,2014
39,3,2014
43,3,2014
45,3,2014
52,3,2014
46,3,2014
49,3,2014
50,3,2014
40,3,2014
39,3,2014
36,3,2014
41,3,2014
45,3,2014
49,3,2014
48,3,2014
47,3,2014
48,3,2014
51,3,2014
46,3,2014
41,3,2014
38,3,2014
41,3,2014
42,3,2014
44,3,2014
42,3,2014
40,3,2014
43,3,2014
46,3,2014
50,3,2014
49,3,2014
47,4,2014
49,4,2014
50,4,2014
51,4,2014
54,4,2014
55,4,2014
47,4,2014
46,4,2014
50,4,2014
49,4,2014
44,4,2014
48,4,2014
48,4,2014
47,4,2014
47,4,2014
50,4,2014
50,4,2014
44,4,2014
44,4,2014
45,4,2014
52,4,2014
50,4,2014
53,4,2014
47,4,2014
50,4,2014
49,4,2014
51,4,2014
52,4,2014
52,4,2014
48,4,2014
51,5,2014
49,5,2014
52,5,2014
54,5,2014
52,5,2014
50,5,2014
50,5,2014
52,5,2014
52,5,2014
51,5,2014
50,5,2014
49,5,2014
51,5,2014
52,5,2014
57,5,2014
59,5,2014
57,5,2014
54,5,2014
52,5,2014
55,5,2014
52,5,2014
49,5,2014
49,5,2014
51,5,2014
52,5,2014
